X,Y,U,V
29.7393,-0.997807,-3.68431,-0.698805
29.7791,-1.02847,-3.98057,3.0661
29.8159,-1.02122,-3.67929,-0.724781
29.8527,-1.01397,-3.67929,-0.724781
29.8894,-1.00672,-3.67929,-0.724781
29.9262,-0.999477,-3.67929,-0.724781
29.965,-1.02974,-3.87622,3.02616
30.0017,-1.02222,-3.67395,-0.751382
30.0385,-1.01471,-3.67395,-0.751382
30.0752,-1.0072,-3.67395,-0.751382
30.112,-0.999683,-3.67395,-0.751382
30.1486,-0.992186,-3.66603,-0.749762
30.185,-0.984744,-3.63854,-0.744139
30.2211,-0.977359,-3.61125,-0.738558
30.257,-0.970028,-3.58416,-0.733019
30.2925,-0.962753,-3.55728,-0.727521
30.3278,-0.955532,-3.5306,-0.722065
30.3629,-0.948366,-3.50412,-0.716649
30.3977,-0.941253,-3.47784,-0.711274
30.4322,-0.934194,-3.45176,-0.70594
30.4664,-0.927187,-3.42587,-0.700645
30.5004,-0.920233,-3.40018,-0.695391
30.5342,-0.913332,-3.37468,-0.690175
30.5677,-0.906482,-3.34937,-0.684999
30.6009,-0.899683,-3.32425,-0.679861
30.6339,-0.892936,-3.29931,-0.674762
30.6667,-0.886238,-3.27457,-0.669702
30.6992,-0.879592,-3.25001,-0.664679
30.7314,-0.872995,-3.22563,-0.659694
30.7634,-0.866447,-3.20144,-0.654746
30.7952,-0.859949,-3.17743,-0.649835
30.8267,-0.853499,-3.1536,-0.644962
30.858,-0.847098,-3.12995,-0.640124
30.8891,-0.840745,-3.10647,-0.635324
30.9199,-0.834439,-3.08318,-0.630559
30.9505,-0.828181,-3.06005,-0.625829
30.9809,-0.82197,-3.0371,-0.621136
31.011,-0.815805,-3.01432,-0.616477
31.041,-0.809686,-2.99172,-0.611854
31.0707,-0.803614,-2.96928,-0.607265
31.1001,-0.797587,-2.94701,-0.60271
31.1294,-0.791605,-2.92491,-0.59819
31.1584,-0.785668,-2.90297,-0.593703
31.1872,-0.779775,-2.8812,-0.589251
31.2158,-0.773927,-2.85959,-0.584831
31.2442,-0.768122,-2.83814,-0.580445
31.2724,-0.762361,-2.81685,-0.576092
31.3003,-0.756644,-2.79573,-0.571771
31.3281,-0.750969,-2.77476,-0.567483
31.3556,-0.745337,-2.75395,-0.563227
31.3829,-0.739747,-2.73329,-0.559002
31.4101,-0.734199,-2.71279,-0.55481
31.437,-0.728692,-2.69245,-0.550649
31.4637,-0.723227,-2.67226,-0.546519
31.4902,-0.717803,-2.65221,-0.54242
31.5166,-0.712419,-2.63232,-0.538352
31.5427,-0.707076,-2.61258,-0.534314
31.5686,-0.701773,-2.59299,-0.530307
31.5944,-0.69651,-2.57354,-0.52633
31.6199,-0.691286,-2.55424,-0.522382
31.6452,-0.686101,-2.53508,-0.518464
31.6704,-0.680955,-2.51607,-0.514576
31.6954,-0.675848,-2.4972,-0.510717
31.7202,-0.670779,-2.47847,-0.506886
31.7448,-0.665748,-2.45988,-0.503085
31.7692,-0.660755,-2.44143,-0.499311
31.7934,-0.6558,-2.42312,-0.495567
31.8175,-0.650881,-2.40495,-0.49185
31.8413,-0.646,-2.38691,-0.488161
31.865,-0.641155,-2.36901,-0.4845
31.8885,-0.636346,-2.35124,-0.480866
31.9119,-0.631573,-2.3336,-0.477259
31.935,-0.626837,-2.3161,-0.47368
31.958,-0.622135,-2.29873,-0.470127
31.9808,-0.617469,-2.28149,-0.466601
32.0035,-0.612838,-2.26438,-0.463102
32.0259,-0.608242,-2.2474,-0.459629
32.0482,-0.60368,-2.23054,-0.456181
32.0704,-0.599153,-2.21381,-0.45276
32.0924,-0.594659,-2.19721,-0.449364
32.1142,-0.590199,-2.18073,-0.445994
32.1358,-0.585772,-2.16437,-0.442649
32.1573,-0.581379,-2.14814,-0.439329
32.1786,-0.577019,-2.13203,-0.436034
32.1998,-0.572691,-2.11604,-0.432764
32.2208,-0.568396,-2.10017,-0.429518
32.2416,-0.564133,-2.08442,-0.426297
32.2623,-0.559902,-2.06879,-0.4231
32.2828,-0.555703,-2.05327,-0.419927
32.3032,-0.551535,-2.03787,-0.416777
32.3234,-0.547398,-2.02259,-0.413651
32.3435,-0.543293,-2.00742,-0.410549
32.3634,-0.539218,-1.99236,-0.40747
32.3832,-0.535174,-1.97742,-0.404414
32.4028,-0.53116,-1.96259,-0.401381
32.4223,-0.527177,-1.94787,-0.39837
32.4417,-0.523223,-1.93326,-0.395382
32.4608,-0.519299,-1.91876,-0.392417
32.4799,-0.515404,-1.90437,-0.389474
32.4988,-0.511538,-1.89009,-0.386553
32.5175,-0.507702,-1.87591,-0.383654
32.5362,-0.503894,-1.86184,-0.380776
32.5546,-0.500115,-1.84788,-0.377921
32.573,-0.496364,-1.83402,-0.375086
32.5912,-0.492641,-1.82026,-0.372273
32.6093,-0.488946,-1.80661,-0.369481
32.6272,-0.485279,-1.79306,-0.36671
32.645,-0.48164,-1.77961,-0.36396
32.6626,-0.478027,-1.76627,-0.36123
32.6802,-0.474442,-1.75302,-0.358521
32.6976,-0.470884,-1.73987,-0.355832
32.7148,-0.467352,-1.72682,-0.353163
32.732,-0.463847,-1.71387,-0.350514
32.749,-0.460368,-1.70102,-0.347885
32.7659,-0.456916,-1.68826,-0.345276
32.7826,-0.453489,-1.6756,-0.342687
32.7993,-0.450088,-1.66303,-0.340117
32.8158,-0.446712,-1.65056,-0.337566
32.8321,-0.443362,-1.63818,-0.335034
32.8484,-0.440036,-1.62589,-0.332521
32.8645,-0.436736,-1.6137,-0.330027
32.8806,-0.433461,-1.6016,-0.327552
32.8965,-0.43021,-1.58958,-0.325095
32.9122,-0.426983,-1.57766,-0.322657
32.9279,-0.423781,-1.56583,-0.320237
32.9434,-0.420602,-1.55409,-0.317835
32.9589,-0.417448,-1.54243,-0.315452
32.9742,-0.414317,-1.53086,-0.313086
32.9894,-0.41121,-1.51938,-0.310738
33.0044,-0.408125,-1.50799,-0.308407
33.0194,-0.405065,-1.49668,-0.306094
33.0343,-0.402027,-1.48545,-0.303798
33.049,-0.399011,-1.47431,-0.30152
33.0636,-0.396019,-1.46325,-0.299259
33.0782,-0.393049,-1.45228,-0.297014
33.0926,-0.390101,-1.44139,-0.294786
33.1069,-0.387175,-1.43058,-0.292576
33.1211,-0.384271,-1.41985,-0.290381
33.1352,-0.381389,-1.4092,-0.288203
33.1491,-0.378529,-1.39863,-0.286042
33.163,-0.37569,-1.38814,-0.283897
33.1768,-0.372872,-1.37773,-0.281767
33.1905,-0.370076,-1.36739,-0.279654
33.2041,-0.3673,-1.35714,-0.277557
33.2175,-0.364545,-1.34696,-0.275475
33.2309,-0.361811,-1.33686,-0.273409
33.2442,-0.359098,-1.32683,-0.271358
33.2573,-0.356404,-1.31688,-0.269323
33.2704,-0.353731,-1.307,-0.267303
33.2834,-0.351078,-1.2972,-0.265298
33.2962,-0.348445,-1.28747,-0.263309
33.309,-0.345832,-1.27782,-0.261334
33.3217,-0.343238,-1.26823,-0.259374
33.3343,-0.340664,-1.25872,-0.257429
33.3468,-0.338109,-1.24928,-0.255498
33.3592,-0.335573,-1.23991,-0.253582
33.3715,-0.333056,-1.23061,-0.25168
33.3837,-0.330558,-1.22138,-0.249792
33.3958,-0.328079,-1.21222,-0.247919
33.4079,-0.325619,-1.20313,-0.246059
33.4198,-0.323176,-1.19411,-0.244214
33.4317,-0.320753,-1.18515,-0.242382
33.4434,-0.318347,-1.17626,-0.240564
33.4551,-0.315959,-1.16744,-0.23876
33.4667,-0.31359,-1.15868,-0.23697
33.4782,-0.311238,-1.14999,-0.235192
33.4896,-0.308903,-1.14137,-0.233428
33.5009,-0.306587,-1.13281,-0.231678
33.5122,-0.304287,-1.12431,-0.22994
33.5233,-0.302005,-1.11588,-0.228215
33.5344,-0.29974,-1.10751,-0.226504
33.5454,-0.297492,-1.09921,-0.224805
33.5563,-0.295261,-1.09096,-0.223119
33.5671,-0.293046,-1.08278,-0.221446
33.5779,-0.290849,-1.07466,-0.219785
33.5885,-0.288667,-1.0666,-0.218136
33.5991,-0.286502,-1.0586,-0.2165
33.6096,-0.284353,-1.05066,-0.214877
33.6201,-0.282221,-1.04278,-0.213265
33.6304,-0.280104,-1.03496,-0.211666
33.6407,-0.278003,-1.0272,-0.210078
33.6509,-0.275918,-1.01949,-0.208502
33.661,-0.273849,-1.01185,-0.206939
33.671,-0.271795,-1.00426,-0.205387
33.681,-0.269757,-0.996725,-0.203846
33.6909,-0.267733,-0.98925,-0.202317
33.7007,-0.265725,-0.981831,-0.2008
33.7105,-0.263732,-0.974467,-0.199294
33.7201,-0.261754,-0.967158,-0.197799
33.7297,-0.259791,-0.959905,-0.196316
33.7393,-0.257843,-0.952705,-0.194843
33.7487,-0.255909,-0.94556,-0.193382
33.7581,-0.25399,-0.938468,-0.191932
33.7674,-0.252085,-0.93143,-0.190492
33.7767,-0.250194,-0.924444,-0.189064
33.7858,-0.248318,-0.917511,-0.187646
33.7949,-0.246455,-0.910629,-0.186238
33.804,-0.244607,-0.9038,-0.184842
33.8129,-0.242772,-0.897021,-0.183455
33.8218,-0.240952,-0.890294,-0.182079
33.8307,-0.239144,-0.883616,-0.180714
33.8395,-0.237351,-0.876989,-0.179358
33.8482,-0.235571,-0.870412,-0.178013
33.8568,-0.233804,-0.863884,-0.176678
33.8654,-0.23205,-0.857405,-0.175353
33.8739,-0.23031,-0.850974,-0.174038
33.8823,-0.228583,-0.844592,-0.172733
33.8907,-0.226868,-0.838257,-0.171437
33.899,-0.225167,-0.83197,-0.170151
33.9073,-0.223478,-0.825731,-0.168875
33.9155,-0.221802,-0.819538,-0.167609
33.9236,-0.220138,-0.813391,-0.166351
33.9317,-0.218487,-0.807291,-0.165104
33.9397,-0.216849,-0.801236,-0.163866
33.9476,-0.215222,-0.795227,-0.162637
33.9555,-0.213608,-0.789263,-0.161417
33.9634,-0.212006,-0.783343,-0.160206
33.9712,-0.210416,-0.777468,-0.159005
33.9789,-0.208838,-0.771637,-0.157812
33.9865,-0.207272,-0.76585,-0.156629
33.9941,-0.205717,-0.760106,-0.155454
34.0017,-0.204174,-0.754405,-0.154288
34.0092,-0.202643,-0.748747,-0.153131
34.0166,-0.201123,-0.743131,-0.151982
34.024,-0.199615,-0.737558,-0.150842
34.0313,-0.198118,-0.732026,-0.149711
34.0386,-0.196632,-0.726536,-0.148588
34.0458,-0.195157,-0.721087,-0.147474
34.0529,-0.193693,-0.715679,-0.146368
34.06,-0.192241,-0.710311,-0.14527
34.0671,-0.190799,-0.704984,-0.14418
34.0741,-0.189368,-0.699697,-0.143099
34.081,-0.187948,-0.694449,-0.142026
34.0879,-0.186538,-0.68924,-0.140961
34.0947,-0.185139,-0.684071,-0.139903
34.1015,-0.18375,-0.678941,-0.138854
34.1083,-0.182372,-0.673849,-0.137813
34.115,-0.181004,-0.668795,-0.136779
34.1216,-0.179647,-0.663779,-0.135753
34.1282,-0.1783,-0.6588,-0.134735
34.1347,-0.176962,-0.653859,-0.133725
34.1412,-0.175635,-0.648955,-0.132722
34.1477,-0.174318,-0.644088,-0.131726
34.154,-0.17301,-0.639258,-0.130738
34.1604,-0.171713,-0.634463,-0.129758
34.1667,-0.170425,-0.629705,-0.128785
34.1729,-0.169147,-0.624982,-0.127819
34.1791,-0.167878,-0.620295,-0.12686
34.1853,-0.166619,-0.615642,-0.125909
34.1914,-0.16537,-0.611025,-0.124964
34.1975,-0.164129,-0.606442,-0.124027
34.2035,-0.162898,-0.601894,-0.123097
34.2095,-0.161677,-0.59738,-0.122174
34.2154,-0.160464,-0.592899,-0.121257
34.2213,-0.159261,-0.588453,-0.120348
34.2271,-0.158066,-0.584039,-0.119445
34.2329,-0.156881,-0.579659,-0.11855
34.2387,-0.155704,-0.575312,-0.11766
34.2444,-0.154536,-0.570997,-0.116778
34.25,-0.153377,-0.566714,-0.115902
34.2557,-0.152227,-0.562464,-0.115033
34.2613,-0.151085,-0.558245,-0.11417
34.2668,-0.149952,-0.554059,-0.113314
34.2723,-0.148827,-0.549903,-0.112464
34.2778,-0.147711,-0.545779,-0.111621
34.2832,-0.146603,-0.541686,-0.110783
34.2885,-0.145504,-0.537623,-0.109952
34.2939,-0.144413,-0.533591,-0.109128
34.2992,-0.143329,-0.529589,-0.108309
34.3044,-0.142254,-0.525617,-0.107497
34.3097,-0.141188,-0.521675,-0.106691
34.3148,-0.140129,-0.517762,-0.105891
34.32,-0.139078,-0.513879,-0.105096
34.3251,-0.138035,-0.510025,-0.104308
34.3301,-0.136999,-0.5062,-0.103526
34.3352,-0.135972,-0.502403,-0.102749
34.3401,-0.134952,-0.498635,-0.101979
34.3451,-0.13394,-0.494895,-0.101214
34.35,-0.132935,-0.491184,-0.100455
34.3549,-0.131938,-0.4875,-0.0997015
34.3597,-0.130949,-0.483844,-0.0989538
34.3645,-0.129967,-0.480215,-0.0982116
34.3693,-0.128992,-0.476613,-0.097475
34.374,-0.128024,-0.473039,-0.096744
34.3787,-0.127064,-0.469491,-0.0960184
34.3834,-0.126111,-0.46597,-0.0952982
34.388,-0.125165,-0.462475,-0.0945835
34.3926,-0.124227,-0.459006,-0.0938741
34.3971,-0.123295,-0.455564,-0.0931701
34.4017,-0.12237,-0.452147,-0.0924713
34.4061,-0.121453,-0.448756,-0.0917778
34.4106,-0.120542,-0.44539,-0.0910894
34.415,-0.119638,-0.44205,-0.0904063
34.4194,-0.11874,-0.438734,-0.0897282
34.4238,-0.11785,-0.435444,-0.0890552
34.4281,-0.116966,-0.432178,-0.0883873
34.4324,-0.116089,-0.428937,-0.0877244
34.4366,-0.115218,-0.42572,-0.0870665
34.4409,-0.114354,-0.422527,-0.0864135
34.445,-0.113496,-0.419358,-0.0857654
34.4492,-0.112645,-0.416213,-0.0851222
34.4533,-0.1118,-0.413091,-0.0844837
34.4574,-0.110962,-0.409993,-0.0838501
34.4615,-0.110129,-0.406918,-0.0832212
34.4656,-0.109303,-0.403866,-0.0825971
34.4696,-0.108484,-0.400837,-0.0819776
34.4735,-0.10767,-0.397831,-0.0813628
34.4775,-0.106863,-0.394847,-0.0807525
34.4814,-0.106061,-0.391886,-0.0801469
34.4853,-0.105266,-0.388947,-0.0795458
34.4892,-0.104476,-0.386029,-0.0789492
34.493,-0.103693,-0.383134,-0.0783571
34.4968,-0.102915,-0.380261,-0.0777694
34.5006,-0.102143,-0.377409,-0.0771861
34.5043,-0.101377,-0.374578,-0.0766072
34.508,-0.100617,-0.371769,-0.0760327
34.5117,-0.099862,-0.368981,-0.0754624
34.5154,-0.099113,-0.366213,-0.0748965
34.519,-0.0983696,-0.363467,-0.0743347
34.5226,-0.0976319,-0.360741,-0.0737772
34.5262,-0.0968996,-0.358035,-0.0732239
34.5298,-0.0961729,-0.35535,-0.0726747
34.5333,-0.0954516,-0.352685,-0.0721297
34.5368,-0.0947357,-0.35004,-0.0715887
34.5403,-0.0940252,-0.347414,-0.0710518
34.5437,-0.09332,-0.344809,-0.0705189
34.5471,-0.0926201,-0.342223,-0.06999
34.5505,-0.0919254,-0.339656,-0.0694651
34.5539,-0.091236,-0.337109,-0.0689441
34.5572,-0.0905517,-0.33458,-0.068427
34.5606,-0.0898726,-0.332071,-0.0679138
34.5639,-0.0891986,-0.32958,-0.0674044
34.5671,-0.0885296,-0.327108,-0.0668989
34.5704,-0.0878656,-0.324655,-0.0663972
34.5736,-0.0872066,-0.32222,-0.0658992
34.5768,-0.0865526,-0.319804,-0.065405
34.58,-0.0859034,-0.317405,-0.0649144
34.5831,-0.0852591,-0.315025,-0.0644276
34.5862,-0.0846197,-0.312662,-0.0639443
34.5893,-0.083985,-0.310317,-0.0634648
34.5924,-0.0833552,-0.30799,-0.0629888
34.5955,-0.08273,-0.30568,-0.0625164
34.5985,-0.0821095,-0.303387,-0.0620475
34.6015,-0.0814937,-0.301112,-0.0615821
34.6045,-0.0808825,-0.298853,-0.0611203
34.6075,-0.0802759,-0.296612,-0.0606619
34.6104,-0.0796738,-0.294387,-0.0602069
34.6133,-0.0790762,-0.292179,-0.0597554
34.6162,-0.0784832,-0.289988,-0.0593072
34.6191,-0.0778946,-0.287813,-0.0588624
34.622,-0.0773103,-0.285655,-0.0584209
34.6248,-0.0767305,-0.283512,-0.0579828
34.6276,-0.076155,-0.281386,-0.0575479
34.6304,-0.0755839,-0.279275,-0.0571163
34.6332,-0.075017,-0.277181,-0.0566879
34.6359,-0.0744544,-0.275102,-0.0562627
34.6387,-0.073896,-0.273039,-0.0558408
34.6414,-0.0733417,-0.270991,-0.055422
34.6441,-0.0727917,-0.268958,-0.0550063
34.6467,-0.0722457,-0.266941,-0.0545938
34.6494,-0.0717039,-0.264939,-0.0541843
34.652,-0.0711661,-0.262952,-0.0537779
34.6546,-0.0706324,-0.26098,-0.0533746
34.6572,-0.0701026,-0.259023,-0.0529743
34.6598,-0.0695769,-0.25708,-0.052577
34.6623,-0.069055,-0.255152,-0.0521826
34.6649,-0.0685371,-0.253238,-0.0517913
34.6674,-0.0680231,-0.251339,-0.0514028
34.6699,-0.0675129,-0.249454,-0.0510173
34.6724,-0.0670066,-0.247583,-0.0506347
34.6748,-0.066504,-0.245726,-0.0502549
34.6773,-0.0660052,-0.243883,-0.049878
